"","country","year","population"
"4313","New Zealand","1991",3.4532
"4314","New Zealand","1992",3.49155
"4315","New Zealand","1993",3.53464
"4316","New Zealand","1994",3.5843
"4317","New Zealand","1995",3.64018
"4318","New Zealand","1996",3.69501
"4319","New Zealand","1997",3.73642
"4320","New Zealand","1998",3.76231
"4321","New Zealand","1999",3.78176
"4322","New Zealand","2000",3.8004
"4323","New Zealand","2001",3.83576
"4324","New Zealand","2002",3.89633
"4325","New Zealand","2003",3.95813
"4326","New Zealand","2004",4.00601
"4327","New Zealand","2005",4.04606
"4328","New Zealand","2006",4.0878
"4329","New Zealand","2007",4.13018
"4330","New Zealand","2008",4.1713
"4331","New Zealand","2009",4.21126
"4332","New Zealand","2010",4.25012
"4333","Nicaragua","1980",2.80565
"4334","Nicaragua","1981",2.90173
"4335","Nicaragua","1982",2.97991
"4336","Nicaragua","1983",3.04918
"4337","Nicaragua","1984",3.12177
"4338","Nicaragua","1985",3.19084
"4339","Nicaragua","1986",3.26371
"4340","Nicaragua","1987",3.34537
"4341","Nicaragua","1988",3.43506
"4342","Nicaragua","1989",3.53193
"4343","Nicaragua","1990",3.68513
"4344","Nicaragua","1991",3.87306
"4345","Nicaragua","1992",4.01959
"4346","Nicaragua","1993",4.14231
"4347","Nicaragua","1994",4.26426
"4348","Nicaragua","1995",4.38462
"4349","Nicaragua","1996",4.50076
"4350","Nicaragua","1997",4.61188
"4351","Nicaragua","1998",4.71974
"4352","Nicaragua","1999",4.82722
"4353","Nicaragua","2000",4.93515
"4354","Nicaragua","2001",5.04262
"4355","Nicaragua","2002",5.14998
"4356","Nicaragua","2003",5.25701
"4357","Nicaragua","2004",5.36349
"4358","Nicaragua","2005",5.46918
"4359","Nicaragua","2006",5.57459
"4360","Nicaragua","2007",5.68021
"4361","Nicaragua","2008",5.78585
"4362","Nicaragua","2009",5.8912
"4363","Nicaragua","2010",5.99593
"4364","Niger","1980",6.09347
"4365","Niger","1981",6.239
"4366","Niger","1982",6.38918
"4367","Niger","1983",6.54413
"4368","Niger","1984",6.70405
"4369","Niger","1985",6.86921
"4370","Niger","1986",7.03981
"4371","Niger","1987",7.21596
"4372","Niger","1988",7.39913
"4373","Niger","1989",7.60756
"4374","Niger","1990",7.84173
"4375","Niger","1991",8.08532
"4376","Niger","1992",8.33919
"4377","Niger","1993",8.60931
"4378","Niger","1994",8.89259
"4379","Niger","1995",9.19933
"4380","Niger","1996",9.52474
"4381","Niger","1997",9.8513
"4382","Niger","1998",10.19566
"4383","Niger","1999",10.56322
"4384","Niger","2000",10.95143
"4385","Niger","2001",11.36215
"4386","Niger","2002",11.79208
"4387","Niger","2003",12.23931
"4388","Niger","2004",12.70466
"4389","Niger","2005",13.18887
"4390","Niger","2006",13.69295
"4391","Niger","2007",14.21471
"4392","Niger","2008",14.75208
"4393","Niger","2009",15.30625
"4394","Niger","2010",15.87827
"4395","Nigeria","1980",74.82127
"4396","Nigeria","1981",77.14958
"4397","Nigeria","1982",79.51098
"4398","Nigeria","1983",81.16374
"4399","Nigeria","1984",82.72429
"4400","Nigeria","1985",84.88938
"4401","Nigeria","1986",87.09224
"4402","Nigeria","1987",89.40502
"4403","Nigeria","1988",91.76042
"4404","Nigeria","1989",94.15965
"4405","Nigeria","1990",96.60376
"4406","Nigeria","1991",99.0925
"4407","Nigeria","1992",101.62507
"4408","Nigeria","1993",104.19968
"4409","Nigeria","1994",106.81404
"4410","Nigeria","1995",109.46508
"4411","Nigeria","1996",112.14902
"4412","Nigeria","1997",114.86204
"4413","Nigeria","1998",117.59957
"4414","Nigeria","1999",120.3692
"4415","Nigeria","2000",123.17882
"4416","Nigeria","2001",126.01433
"4417","Nigeria","2002",128.86432
"4418","Nigeria","2003",131.72752
"4419","Nigeria","2004",134.60451
"4420","Nigeria","2005",137.49506
"4421","Nigeria","2006",140.39777
"4422","Nigeria","2007",143.3121
"4423","Nigeria","2008",146.25531
"4424","Nigeria","2009",149.22909
"4425","Nigeria","2010",152.21734
"4426","Niue","1980",0.002
"4427","Niue","1981",0.002
"4428","Niue","1982",0.002
"4429","Niue","1983",0.002
"4430","Niue","1984",0.002
"4431","Niue","1985",0.002
"4432","Niue","1986",0.002
"4433","Niue","1987",0.002
"4434","Niue","1988",0.002
"4435","Niue","1989",0.002
"4436","Niue","1990",0.002
"4437","Niue","1991",0.002
"4438","Niue","1992",0.002
"4439","Niue","1993",0.002
"4440","Niue","1994",0.002
"4441","Niue","1995",0.002
"4442","Niue","1996",0.002
"4443","Niue","1997",0.002
"4444","Niue","1998",0.002
"4445","Niue","1999",0.002
"4446","Niue","2000",0.002
"4447","Niue","2001",0.00212
"4448","Niue","2002",0.00213
"4449","Niue","2003",0.00215
"4450","Niue","2004",0.00216
"4451","Niue","2005",0.00216
"4452","Niue","2006",0.00216
"4453","Niue","2007",0.00216
"4454","Niue","2008",0.00216
"4455","Niue","2009",0.00216
"4456","Niue","2010",0.00216
"4457","North America","1980",320.27638
"4458","North America","1981",324.44694
"4459","North America","1982",328.62014
"4460","North America","1983",332.72487
"4461","North America","1984",336.72143
"4462","North America","1985",340.74811
"4463","North America","1986",344.89548
"4464","North America","1987",349.07829
"4465","North America","1988",353.2939
"4466","North America","1989",357.68457
"4467","North America","1990",362.4468
"4468","North America","1991",367.70684
"4469","North America","1992",373.29069
"4470","North America","1993",378.74233
"4471","North America","1994",383.9166
"4472","North America","1995",388.97216
"4473","North America","1996",393.9428
"4474","North America","1997",398.97205
"4475","North America","1998",403.85585
"4476","North America","1999",408.60296
"4477","North America","2000",413.3245
"4478","North America","2001",417.83236
"4479","North America","2002",422.05268
"4480","North America","2003",426.06238
"4481","North America","2004",430.26938
"4482","North America","2005",434.47232
"4483","North America","2006",438.82964
"4484","North America","2007",443.3473
"4485","North America","2008",447.67394
"4486","North America","2009",451.83698
"4487","North America","2010",456.59331
"4488","Norway","1980",4.08562
"4489","Norway","1981",4.0997
"4490","Norway","1982",4.11479
"4491","Norway","1983",4.12843
"4492","Norway","1984",4.14009
"4493","Norway","1985",4.15242
"4494","Norway","1986",4.1666
"4495","Norway","1987",4.18615
"4496","Norway","1988",4.20873
"4497","Norway","1989",4.22614
"4498","Norway","1990",4.24201
"4499","Norway","1991",4.26173
"4500","Norway","1992",4.28636
"4501","Norway","1993",4.31196
"4502","Norway","1994",4.33664
"4503","Norway","1995",4.3591
"4504","Norway","1996",4.38128
"4505","Norway","1997",4.40567
"4506","Norway","1998",4.43272
"4507","Norway","1999",4.46338
"4508","Norway","2000",4.4924
"4509","Norway","2001",4.5152
"4510","Norway","2002",4.53559
"4511","Norway","2003",4.5554
"4512","Norway","2004",4.57456
"4513","Norway","2005",4.59304
"4514","Norway","2006",4.61082
"4515","Norway","2007",4.62793
"4516","Norway","2008",4.64446
"4517","Norway","2009",4.66054
"4518","Norway","2010",4.67631
"4519","Oman","1980",1.18548
"4520","Oman","1981",1.24951
"4521","Oman","1982",1.3136
"4522","Oman","1983",1.37675
"4523","Oman","1984",1.43812
"4524","Oman","1985",1.49723
"4525","Oman","1986",1.55439
"4526","Oman","1987",1.61167
"4527","Oman","1988",1.67076
"4528","Oman","1989",1.73179
"4529","Oman","1990",1.79438
"4530","Oman","1991",1.86607
"4531","Oman","1992",1.93949
"4532","Oman","1993",2.01457
"4533","Oman","1994",2.07679
"4534","Oman","1995",2.13857
"4535","Oman","1996",2.19966
"4536","Oman","1997",2.25973
"4537","Oman","1998",2.31861
"4538","Oman","1999",2.37618
"4539","Oman","2000",2.43238
"4540","Oman","2001",2.4873
"4541","Oman","2002",2.54108
"4542","Oman","2003",2.59379
"4543","Oman","2004",2.64561
"4544","Oman","2005",2.69689
"4545","Oman","2006",2.7482
"4546","Oman","2007",2.80028
"4547","Oman","2008",2.85388
"4548","Oman","2009",2.90963
"4549","Oman","2010",2.96772
"4550","Pakistan","1980",85.21912
"4551","Pakistan","1981",90.97508
"4552","Pakistan","1982",94.09612
"4553","Pakistan","1983",96.88143
"4554","Pakistan","1984",99.35434
"4555","Pakistan","1985",102.07865
"4556","Pakistan","1986",105.23962
"4557","Pakistan","1987",108.58408
"4558","Pakistan","1988",112.02109
"4559","Pakistan","1989",115.41922
"4560","Pakistan","1990",118.81619
"4561","Pakistan","1991",122.24818
"4562","Pakistan","1992",124.96177
"4563","Pakistan","1993",127.56273
"4564","Pakistan","1994",130.74625
"4565","Pakistan","1995",134.18537
"4566","Pakistan","1996",137.91117
"4567","Pakistan","1997",141.4455
"4568","Pakistan","1998",144.88529
"4569","Pakistan","1999",148.3792
"4570","Pakistan","2000",152.42904
"4571","Pakistan","2001",156.79544
"4572","Pakistan","2002",160.26923
"4573","Pakistan","2003",163.16564
"4574","Pakistan","2004",166.22361
"4575","Pakistan","2005",169.27864
"4576","Pakistan","2006",172.38187
"4577","Pakistan","2007",175.49508
"4578","Pakistan","2008",178.47939
"4579","Pakistan","2009",181.45728
"4580","Pakistan","2010",184.40479
"4581","Palestine","1997",2.8338
"4582","Palestine","1998",2.92452
"4583","Palestine","1999",3.01665
"4584","Palestine","2000",3.11009
"4585","Palestine","2001",3.20475
"4586","Palestine","2002",3.30059
"4587","Palestine","2003",3.398
"4588","Palestine","2004",3.49718
"4589","Palestine","2005",3.59785
"4590","Palestine","2006",3.69993
"4591","Palestine","2007",3.80337
"4592","Palestine","2008",3.90788
"4593","Palestine","2009",4.01313
"4594","Palestine","2010",4.11908
"4595","Panama","1980",1.95957
"4596","Panama","1981",1.9989
"4597","Panama","1982",2.0395
"4598","Panama","1983",2.08079
"4599","Panama","1984",2.12346
"4600","Panama","1985",2.16762
"4601","Panama","1986",2.21216
"4602","Panama","1987",2.25674
"4603","Panama","1988",2.30168
"4604","Panama","1989",2.3472
"4605","Panama","1990",2.39344
"4606","Panama","1991",2.44075
"4607","Panama","1992",2.48923
"4608","Panama","1993",2.53836
"4609","Panama","1994",2.58771
"4610","Panama","1995",2.63817
"4611","Panama","1996",2.68979
"4612","Panama","1997",2.74368
"4613","Panama","1998",2.79723
"4614","Panama","1999",2.84779
"4615","Panama","2000",2.89951
"4616","Panama","2001",2.95229
"4617","Panama","2002",3.00342
"4618","Panama","2003",3.05361
"4619","Panama","2004",3.10418
"4620","Panama","2005",3.15503
"4621","Panama","2006",3.20648
"4622","Panama","2007",3.25833
"4623","Panama","2008",3.30968
"4624","Panama","2009",3.36047
"4625","Panama","2010",3.41068
"4626","Papua New Guinea","1980",2.8464
"4627","Papua New Guinea","1981",2.91716
"4628","Papua New Guinea","1982",2.991
"4629","Papua New Guinea","1983",3.0676
"4630","Papua New Guinea","1984",3.1469
"4631","Papua New Guinea","1985",3.22893
"4632","Papua New Guinea","1986",3.31375
"4633","Papua New Guinea","1987",3.40147
"4634","Papua New Guinea","1988",3.49213
"4635","Papua New Guinea","1989",3.58588
"4636","Papua New Guinea","1990",3.68283
"4637","Papua New Guinea","1991",3.78309
"4638","Papua New Guinea","1992",3.8866
"4639","Papua New Guinea","1993",3.99325
"4640","Papua New Guinea","1994",4.1031
"4641","Papua New Guinea","1995",4.21589
"4642","Papua New Guinea","1996",4.33107
"4643","Papua New Guinea","1997",4.44837
"4644","Papua New Guinea","1998",4.5678
"4645","Papua New Guinea","1999",4.68932
"4646","Papua New Guinea","2000",4.81279
"4647","Papua New Guinea","2001",4.93745
"4648","Papua New Guinea","2002",5.0626
"4649","Papua New Guinea","2003",5.18811
"4650","Papua New Guinea","2004",5.31389
"4651","Papua New Guinea","2005",5.43977
"4652","Papua New Guinea","2006",5.56556
"4653","Papua New Guinea","2007",5.69109
"4654","Papua New Guinea","2008",5.81623
"4655","Papua New Guinea","2009",5.94078
"4656","Papua New Guinea","2010",6.06452
"4657","Paraguay","1980",3.1716
"4658","Paraguay","1981",3.25084
"4659","Paraguay","1982",3.33837
"4660","Paraguay","1983",3.43192
"4661","Paraguay","1984",3.53055
"4662","Paraguay","1985",3.63346
"4663","Paraguay","1986",3.7399
"4664","Paraguay","1987",3.84989
"4665","Paraguay","1988",3.96344
"4666","Paraguay","1989",4.08056
"4667","Paraguay","1990",4.20049
"4668","Paraguay","1991",4.32234
"4669","Paraguay","1992",4.44589
"4670","Paraguay","1993",4.57099
"4671","Paraguay","1994",4.69758
"4672","Paraguay","1995",4.82556
"4673","Paraguay","1996",4.95484
"4674","Paraguay","1997",5.08116
"4675","Paraguay","1998",5.20018
"4676","Paraguay","1999",5.31154
"4677","Paraguay","2000",5.41824
"4678","Paraguay","2001",5.5234
"4679","Paraguay","2002",5.62689
"4680","Paraguay","2003",5.72855
"4681","Paraguay","2004",5.82816
"4682","Paraguay","2005",5.92554
"4683","Paraguay","2006",6.02047
"4684","Paraguay","2007",6.113
"4685","Paraguay","2008",6.2032
"4686","Paraguay","2009",6.29088
"4687","Paraguay","2010",6.37583
"4688","Peru","1980",17.2953
"4689","Peru","1981",17.7548
"4690","Peru","1982",18.17252
"4691","Peru","1983",18.59145
"4692","Peru","1984",19.01088
"4693","Peru","1985",19.43193
"4694","Peru","1986",19.85549
"4695","Peru","1987",20.28036
"4696","Peru","1988",20.71066
"4697","Peru","1989",21.1507
"4698","Peru","1990",21.59975
"4699","Peru","1991",22.05702
"4700","Peru","1992",22.52165
"4701","Peru","1993",22.99269
"4702","Peru","1994",23.46919
"4703","Peru","1995",23.94219
"4704","Peru","1996",24.40212
"4705","Peru","1997",24.84715
"4706","Peru","1998",25.27571
"4707","Peru","1999",25.68629
"4708","Peru","2000",26.0867
"4709","Peru","2001",26.48533
"4710","Peru","2002",26.88171
"4711","Peru","2003",27.2752
"4712","Peru","2004",27.66518
"4713","Peru","2005",28.05111
"4714","Peru","2006",28.43259
"4715","Peru","2007",28.8093
"4716","Peru","2008",29.1809
"4717","Peru","2009",29.54696
"4718","Peru","2010",29.907
"4719","Philippines","1980",50.94018
"4720","Philippines","1981",52.2276
"4721","Philippines","1982",53.55718
"4722","Philippines","1983",54.88541
"4723","Philippines","1984",56.25788
"4724","Philippines","1985",57.70569
"4725","Philippines","1986",59.18595
"4726","Philippines","1987",60.64811
"4727","Philippines","1988",62.08071
"4728","Philippines","1989",63.55467
"4729","Philippines","1990",65.08772
"4730","Philippines","1991",66.57223
"4731","Philippines","1992",67.97776
"4732","Philippines","1993",69.41697
"4733","Philippines","1994",70.94455
"4734","Philippines","1995",72.59743
"4735","Philippines","1996",74.33582
"4736","Philippines","1997",76.05706
"4737","Philippines","1998",77.74055
"4738","Philippines","1999",79.44813
"4739","Philippines","2000",81.22208
"4740","Philippines","2001",83.09528
"4741","Philippines","2002",84.93641
"4742","Philippines","2003",86.75169
"4743","Philippines","2004",88.62179
"4744","Philippines","2005",90.43579
"4745","Philippines","2006",92.26694
"4746","Philippines","2007",94.15747
"4747","Philippines","2008",96.06168
"4748","Philippines","2009",97.9766
"4749","Philippines","2010",99.90018
"4750","Poland","1980",35.57802
"4751","Poland","1981",35.90196
"4752","Poland","1982",36.22738
"4753","Poland","1983",36.57142
"4754","Poland","1984",36.90413
"4755","Poland","1985",37.22579
"4756","Poland","1986",37.50428
"4757","Poland","1987",37.74071
"4758","Poland","1988",37.86684
"4759","Poland","1989",37.97016
"4760","Poland","1990",38.11941
"4761","Poland","1991",38.25322
"4762","Poland","1992",38.3707
"4763","Poland","1993",38.46775
"4764","Poland","1994",38.5483
"4765","Poland","1995",38.60064
"4766","Poland","1996",38.62984
"4767","Poland","1997",38.65496
"4768","Poland","1998",38.66876
"4769","Poland","1999",38.66554
"4770","Poland","2000",38.65416
"4771","Poland","2001",38.64364
"4772","Poland","2002",38.62598
"4773","Poland","2003",38.60285
"4774","Poland","2004",38.58044
"4775","Poland","2005",38.55798
"4776","Poland","2006",38.53687
"4777","Poland","2007",38.51824
"4778","Poland","2008",38.5007
"4779","Poland","2009",38.48292
"4780","Poland","2010",38.46369
"4781","Portugal","1980",9.7778
"4782","Portugal","1981",9.85008
"4783","Portugal","1982",9.85965
"4784","Portugal","1983",9.87224
"4785","Portugal","1984",9.88539
"4786","Portugal","1985",9.89719
"4787","Portugal","1986",9.90741
"4788","Portugal","1987",9.91529
"4789","Portugal","1988",9.92061
"4790","Portugal","1989",9.92315
"4791","Portugal","1990",9.92269
"4792","Portugal","1991",9.91901
"4793","Portugal","1992",9.92768
"4794","Portugal","1993",9.96783
"4795","Portugal","1994",10.02769
"4796","Portugal","1995",10.06554
"4797","Portugal","1996",10.09992
"4798","Portugal","1997",10.15642
"4799","Portugal","1998",10.22483
"4800","Portugal","1999",10.28338
"4801","Portugal","2000",10.3356
"4802","Portugal","2001",10.38675
"4803","Portugal","2002",10.43387
"4804","Portugal","2003",10.47996
"4805","Portugal","2004",10.52415
"4806","Portugal","2005",10.56621
"4807","Portugal","2006",10.60587
"4808","Portugal","2007",10.64284
"4809","Portugal","2008",10.67691
"4810","Portugal","2009",10.70792
"4811","Portugal","2010",10.73577
"4812","Puerto Rico","1980",3.20965
"4813","Puerto Rico","1981",3.23897
"4814","Puerto Rico","1982",3.279
"4815","Puerto Rico","1983",3.31603
"4816","Puerto Rico","1984",3.35004
"4817","Puerto Rico","1985",3.38211
"4818","Puerto Rico","1986",3.4133
"4819","Puerto Rico","1987",3.44447
"4820","Puerto Rico","1988",3.47499
"4821","Puerto Rico","1989",3.5056
"4822","Puerto Rico","1990",3.53691
"4823","Puerto Rico","1991",3.56211
"4824","Puerto Rico","1992",3.58518
"4825","Puerto Rico","1993",3.6155
"4826","Puerto Rico","1994",3.64924
"4827","Puerto Rico","1995",3.6831
"4828","Puerto Rico","1996",3.72466
"4829","Puerto Rico","1997",3.75943
"4830","Puerto Rico","1998",3.7811
"4831","Puerto Rico","1999",3.80008
"4832","Puerto Rico","2000",3.81441
"4833","Puerto Rico","2001",3.83777
"4834","Puerto Rico","2002",3.85827
"4835","Puerto Rico","2003",3.87664
"4836","Puerto Rico","2004",3.89393
"4837","Puerto Rico","2005",3.91072
"4838","Puerto Rico","2006",3.92674
"4839","Puerto Rico","2007",3.94124
"4840","Puerto Rico","2008",3.95455
"4841","Puerto Rico","2009",3.96729
"4842","Puerto Rico","2010",3.9787
"4843","Qatar","1980",0.2369
"4844","Qatar","1981",0.24928
"4845","Qatar","1982",0.25961
"4846","Qatar","1983",0.29241
"4847","Qatar","1984",0.32447
"4848","Qatar","1985",0.35603
"4849","Qatar","1986",0.38726
"4850","Qatar","1987",0.39695
"4851","Qatar","1988",0.41346
"4852","Qatar","1989",0.43016
"4853","Qatar","1990",0.44613
"4854","Qatar","1991",0.46112
"4855","Qatar","1992",0.47581
"4856","Qatar","1993",0.49104
"4857","Qatar","1994",0.50626
